indice,nome,prioridade,x,y,z,rotacao,l,w,h
0,Cubo_0,1,0,2,0,0,1,1,1
1,Cubo_1,2,0,4,0,1,1,1,1
2,Cubo_2,3,1,4,0,1,1,1,1
3,Cubo_3,4,0,1,0,0,1,1,1
4,Cubo_4,5,0,0,0,1,1,1,1
5,Cubo_5,1,1,2,0,1,1,1,1
6,Cubo_6,2,0,5,0,0,1,1,1
7,Cubo_7,3,0,7,0,0,1,1,1
8,Cubo_8,4,0,3,0,1,1,1,1
9,Cubo_9,5,0,6,0,0,1,1,1
